Algorithm,Mapping,Processes,MessageSize,Latency
Default,socket,82,16384,41.91
Default,socket,82,32768,82.18
Default,socket,82,65536,176.80
Default,socket,82,131072,371.72
Default,socket,86,#,OSU
Default,socket,86,#,Datatype:
Default,socket,86,#,Size
Default,socket,86,1,2.77
Default,socket,86,2,2.87
Default,socket,86,4,2.63
Default,socket,86,8,2.74
Default,socket,86,16,2.60
Default,socket,86,32,2.84
Default,socket,86,64,2.81
Default,socket,86,128,5.10
Default,socket,86,256,5.23
Default,socket,86,512,6.29
Default,socket,86,1024,6.37
Default,socket,86,2048,8.96
Default,socket,86,4096,13.59
Default,socket,86,8192,23.00
Default,socket,86,16384,48.87
Default,socket,86,32768,101.84
Default,socket,86,65536,205.60
Default,socket,86,131072,413.41
Default,socket,90,#,OSU
Default,socket,90,#,Datatype:
Default,socket,90,#,Size
Default,socket,90,1,2.46
Default,socket,90,2,3.02
Default,socket,90,4,2.70
Default,socket,90,8,2.70
Default,socket,90,16,2.62
Default,socket,90,32,2.87
Default,socket,90,64,2.76
Default,socket,90,128,5.11
Default,socket,90,256,5.37
Default,socket,90,512,5.84
Default,socket,90,1024,6.30
Default,socket,90,2048,8.88
Default,socket,90,4096,14.60
Default,socket,90,8192,24.90
Default,socket,90,16384,50.37
Default,socket,90,32768,93.58
Default,socket,90,65536,221.10
Default,socket,90,131072,465.72
Default,socket,94,#,OSU
Default,socket,94,#,Datatype:
Default,socket,94,#,Size
Default,socket,94,1,3.01
Default,socket,94,2,3.10
Default,socket,94,4,2.96
Default,socket,94,8,2.66
Default,socket,94,16,2.60
Default,socket,94,32,3.40
Default,socket,94,64,2.81
Default,socket,94,128,4.79
Default,socket,94,256,5.27
Default,socket,94,512,5.86
Default,socket,94,1024,6.33
Default,socket,94,2048,8.88
Default,socket,94,4096,14.33
Default,socket,94,8192,24.87
Default,socket,94,16384,47.62
Default,socket,94,32768,95.19
Default,socket,94,65536,201.06
Default,socket,94,131072,436.26
Default,socket,98,#,OSU
Default,socket,98,#,Datatype:
Default,socket,98,#,Size
Default,socket,98,1,2.68
Default,socket,98,2,2.72
Default,socket,98,4,3.47
Default,socket,98,8,2.52
Default,socket,98,16,2.47
Default,socket,98,32,2.72
Default,socket,98,64,2.70
Default,socket,98,128,5.05
Default,socket,98,256,5.16
Default,socket,98,512,5.81
Default,socket,98,1024,6.07
Default,socket,98,2048,8.63
Default,socket,98,4096,13.73
Default,socket,98,8192,23.87
Default,socket,98,16384,46.99
Default,socket,98,32768,101.73
Default,socket,98,65536,210.13
Default,socket,98,131072,439.57
Default,socket,102,#,OSU
Default,socket,102,#,Datatype:
Default,socket,102,#,Size
Default,socket,102,1,2.71
Default,socket,102,2,2.81
Default,socket,102,4,2.73
Default,socket,102,8,2.64
Default,socket,102,16,2.64
Default,socket,102,32,2.89
Default,socket,102,64,2.78
Default,socket,102,128,4.99
Default,socket,102,256,5.40
Default,socket,102,512,5.64
Default,socket,102,1024,6.19
Default,socket,102,2048,8.55
Default,socket,102,4096,14.25
Default,socket,102,8192,24.54
Default,socket,102,16384,52.12
Default,socket,102,32768,108.06
Default,socket,102,65536,220.34
Default,socket,102,131072,435.31
Default,socket,106,#,OSU
Default,socket,106,#,Datatype:
Default,socket,106,#,Size
Default,socket,106,1,2.69
Default,socket,106,2,2.89
Default,socket,106,4,2.74
Default,socket,106,8,2.63
Default,socket,106,16,2.70
Default,socket,106,32,2.94
Default,socket,106,64,2.88
Default,socket,106,128,5.26
Default,socket,106,256,5.38
Default,socket,106,512,5.96
Default,socket,106,1024,6.42
Default,socket,106,2048,9.59
Default,socket,106,4096,14.78
Default,socket,106,8192,26.46
Default,socket,106,16384,50.64
Default,socket,106,32768,102.91
Default,socket,106,65536,224.84
Default,socket,106,131072,444.15
Default,socket,110,#,OSU
Default,socket,110,#,Datatype:
Default,socket,110,#,Size
Default,socket,110,1,3.37
Default,socket,110,2,3.22
Default,socket,110,4,3.09
Default,socket,110,8,2.71
Default,socket,110,16,2.75
Default,socket,110,32,2.97
Default,socket,110,64,2.97
Default,socket,110,128,5.22
Default,socket,110,256,5.63
Default,socket,110,512,5.94
Default,socket,110,1024,6.50
Default,socket,110,2048,9.46
Default,socket,110,4096,15.03
Default,socket,110,8192,26.24
Default,socket,110,16384,49.95
Default,socket,110,32768,98.15
Default,socket,110,65536,210.34
Default,socket,110,131072,449.32
Default,socket,114,#,OSU
Default,socket,114,#,Datatype:
Default,socket,114,#,Size
Default,socket,114,1,3.56
Default,socket,114,2,3.87
Default,socket,114,4,2.82
Default,socket,114,8,2.66
Default,socket,114,16,2.79
Default,socket,114,32,2.96
Default,socket,114,64,3.03
Default,socket,114,128,5.87
Default,socket,114,256,5.29
Default,socket,114,512,6.16
Default,socket,114,1024,7.56
Default,socket,114,2048,11.05
Default,socket,114,4096,15.27
Default,socket,114,8192,26.13
Default,socket,114,16384,50.00
Default,socket,114,32768,97.23
Default,socket,114,65536,215.36
Default,socket,114,131072,466.65
Default,socket,118,#,OSU
Default,socket,118,#,Datatype:
Default,socket,118,#,Size
Default,socket,118,1,2.61
Default,socket,118,2,3.12
Default,socket,118,4,2.69
Default,socket,118,8,2.77
Default,socket,118,16,2.75
Default,socket,118,32,2.98
Default,socket,118,64,3.14
Default,socket,118,128,5.72
Default,socket,118,256,5.71
Default,socket,118,512,6.78
Default,socket,118,1024,6.83
Default,socket,118,2048,10.61
Default,socket,118,4096,16.31
Default,socket,118,8192,26.94
Default,socket,118,16384,54.06
Default,socket,118,32768,112.80
Default,socket,118,65536,245.77
Default,socket,118,131072,485.46
Default,socket,122,#,OSU
Default,socket,122,#,Datatype:
Default,socket,122,#,Size
Default,socket,122,1,3.11
Default,socket,122,2,2.94
Default,socket,122,4,3.35
Default,socket,122,8,2.91
Default,socket,122,16,2.83
Default,socket,122,32,3.05
Default,socket,122,64,199.18
Default,socket,122,128,5.43
Default,socket,122,256,5.46
Default,socket,122,512,6.10
Default,socket,122,1024,6.59
Default,socket,122,2048,9.27
Default,socket,122,4096,15.56
Default,socket,122,8192,26.91
Default,socket,122,16384,188.15
Default,socket,122,32768,105.50
Default,socket,122,65536,229.44
Default,socket,122,131072,480.48
Default,socket,126,#,OSU
Default,socket,126,#,Datatype:
Default,socket,126,#,Size
Default,socket,126,1,3.26
Default,socket,126,2,3.37
Default,socket,126,4,2.91
Default,socket,126,8,2.69
Default,socket,126,16,2.87
Default,socket,126,32,3.16
Default,socket,126,64,3.53
Default,socket,126,128,5.82
Default,socket,126,256,5.74
Default,socket,126,512,6.16
Default,socket,126,1024,6.73
Default,socket,126,2048,523.28
Default,socket,126,4096,16.22
Default,socket,126,8192,28.27
Default,socket,126,16384,54.88
Default,socket,126,32768,109.85
Default,socket,126,65536,311.23
Default,socket,126,131072,498.51
Default,socket,130,#,OSU
Default,socket,130,#,Datatype:
Default,socket,130,#,Size
Default,socket,130,1,2.65
Default,socket,130,2,3.56
Default,socket,130,4,3.51
Default,socket,130,8,5.73
Default,socket,130,16,3.63
Default,socket,130,32,4.59
Default,socket,130,64,80.55
Default,socket,130,128,6.45
Default,socket,130,256,6.73
Default,socket,130,512,7.51
Default,socket,130,1024,8.24
Default,socket,130,2048,12.11
Default,socket,130,4096,17.84
Default,socket,130,8192,30.83
Default,socket,130,16384,445.77
Default,socket,130,32768,150.16
Default,socket,130,65536,1233.40
Default,socket,130,131072,1029.91
Default,socket,134,#,OSU
Default,socket,134,#,Datatype:
Default,socket,134,#,Size
Default,socket,134,1,2.98
Default,socket,134,2,3.12
Default,socket,134,4,3.00
Default,socket,134,8,3.00
Default,socket,134,16,3.11
Default,socket,134,32,4.19
Default,socket,134,64,803.93
Default,socket,134,128,12.27
Default,socket,134,256,10.79
Default,socket,134,512,6.81
Default,socket,134,1024,16.57
Default,socket,134,2048,11.79
Default,socket,134,4096,16.81
Default,socket,134,8192,52.23
Default,socket,134,16384,364.71
Default,socket,134,32768,273.60
Default,socket,134,65536,704.35
Default,socket,134,131072,724.25
Default,socket,138,#,OSU
Default,socket,138,#,Datatype:
Default,socket,138,#,Size
Default,socket,138,1,3.76
Default,socket,138,2,4.79
Default,socket,138,4,176.35
Default,socket,138,8,4.36
Default,socket,138,16,4.40
Default,socket,138,32,13.35
Default,socket,138,64,39.08
Default,socket,138,128,7.37
Default,socket,138,256,7.14
Default,socket,138,512,8.25
Default,socket,138,1024,8.85
Default,socket,138,2048,22.17
Default,socket,138,4096,20.35
Default,socket,138,8192,50.56
Default,socket,138,16384,304.85
Default,socket,138,32768,275.91
Default,socket,138,65536,535.46
Default,socket,138,131072,815.20
Default,socket,142,#,OSU
Default,socket,142,#,Datatype:
Default,socket,142,#,Size
Default,socket,142,1,2.84
Default,socket,142,2,3.49
Default,socket,142,4,3.34
Default,socket,142,8,3.55
Default,socket,142,16,97.00
Default,socket,142,32,4.01
Default,socket,142,64,3.99
Default,socket,142,128,191.75
Default,socket,142,256,8.80
Default,socket,142,512,6.95
Default,socket,142,1024,7.50
Default,socket,142,2048,11.53
Default,socket,142,4096,16.57
Default,socket,142,8192,56.58
Default,socket,142,16384,222.86
Default,socket,142,32768,297.99
Default,socket,142,65536,285.55
Default,socket,142,131072,932.92
Default,socket,146,#,OSU
Default,socket,146,#,Datatype:
Default,socket,146,#,Size
Default,socket,146,1,4.95
Default,socket,146,2,4.50
Default,socket,146,4,40.56
Default,socket,146,8,4.75
Default,socket,146,16,4.92
Default,socket,146,32,5.85
Default,socket,146,64,5.26
Default,socket,146,128,7.32
Default,socket,146,256,7.24
Default,socket,146,512,8.23
Default,socket,146,1024,8.83
Default,socket,146,2048,419.77
Default,socket,146,4096,105.63
Default,socket,146,8192,40.84
Default,socket,146,16384,223.94
Default,socket,146,32768,668.23
Default,socket,146,65536,478.62
Default,socket,146,131072,765.22
Default,socket,150,#,OSU
Default,socket,150,#,Datatype:
Default,socket,150,#,Size
Default,socket,150,1,5.14
Default,socket,150,2,6.17
Default,socket,150,4,107.79
Default,socket,150,8,4.93
Default,socket,150,16,5.10
Default,socket,150,32,5.61
Default,socket,150,64,5.59
Default,socket,150,128,7.55
Default,socket,150,256,21.11
Default,socket,150,512,8.26
Default,socket,150,1024,9.06
Default,socket,150,2048,63.15
Default,socket,150,4096,24.70
Default,socket,150,8192,54.31
Default,socket,150,16384,262.18
Default,socket,150,32768,4191.85
Default,socket,150,65536,203.83
Default,socket,150,131072,417.40
Default,socket,154,#,OSU
Default,socket,154,#,Datatype:
Default,socket,154,#,Size
Default,socket,154,1,384.43
Default,socket,154,2,1751.02
Default,socket,154,4,388.28
Default,socket,154,8,4.11
Default,socket,154,16,4.13
Default,socket,154,32,4.66
Default,socket,154,64,4.74
Default,socket,154,128,5.97
Default,socket,154,256,6.69
Default,socket,154,512,7.37
Default,socket,154,1024,7.90
Default,socket,154,2048,11.70
Default,socket,154,4096,17.74
Default,socket,154,8192,4397.00
Default,socket,154,16384,201.87
Default,socket,154,32768,6153.48
Default,socket,154,65536,399.63
Default,socket,154,131072,3733.46
Default,socket,158,#,OSU
Default,socket,158,#,Datatype:
Default,socket,158,#,Size
Default,socket,158,1,19.65
Default,socket,158,2,1504.19
Default,socket,158,4,5803.45
Default,socket,158,8,6074.69
Default,socket,158,16,5611.97
Default,socket,158,32,717.68
Default,socket,158,64,5.59
Default,socket,158,128,6.35
Default,socket,158,256,7.32
Default,socket,158,512,19.54
Default,socket,158,1024,8.63
Default,socket,158,2048,11.48
Default,socket,158,4096,17.77
Default,socket,158,8192,3787.38
Default,socket,158,16384,195.40
Default,socket,158,32768,120.89
Default,socket,158,65536,200.33
Default,socket,158,131072,423.77
Default,socket,162,#,OSU
Default,socket,162,#,Datatype:
Default,socket,162,#,Size
Default,socket,162,1,329.25
Default,socket,162,2,8.09
Default,socket,162,4,28.40
Default,socket,162,8,1921.39
Default,socket,162,16,1227.68
Default,socket,162,32,9.39
Default,socket,162,64,9.09
Default,socket,162,128,1276.63
Default,socket,162,256,10.73
Default,socket,162,512,11.44
Default,socket,162,1024,12.01
Default,socket,162,2048,14.67
Default,socket,162,4096,19.73
Default,socket,162,8192,32.86
Default,socket,162,16384,232.00
Default,socket,162,32768,149.41
Default,socket,162,65536,207.78
Default,socket,162,131072,467.70
Default,socket,166,#,OSU
Default,socket,166,#,Datatype:
Default,socket,166,#,Size
Default,socket,166,1,8.77
Default,socket,166,2,656.77
Default,socket,166,4,597.26
Default,socket,166,8,9.55
Default,socket,166,16,9.65
Default,socket,166,32,15.36
Default,socket,166,64,15.10
Default,socket,166,128,11.49
Default,socket,166,256,126.64
Default,socket,166,512,12.01
Default,socket,166,1024,12.48
Default,socket,166,2048,15.22
Default,socket,166,4096,20.64
Default,socket,166,8192,35.18
Default,socket,166,16384,242.34
Default,socket,166,32768,716.52
Default,socket,166,65536,233.83
Default,socket,166,131072,515.70
Default,socket,170,#,OSU
Default,socket,170,#,Datatype:
Default,socket,170,#,Size
Default,socket,170,1,32.81
Default,socket,170,2,8.86
Default,socket,170,4,9.64
Default,socket,170,8,9.64
Default,socket,170,16,5253.78
Default,socket,170,32,5345.30
Default,socket,170,64,5350.69
Default,socket,170,128,5952.05
Default,socket,170,256,11.70
Default,socket,170,512,12.44
Default,socket,170,1024,13.18
Default,socket,170,2048,16.30
Default,socket,170,4096,22.00
Default,socket,170,8192,37.74
Default,socket,170,16384,669.84
Default,socket,170,32768,4022.78
Default,socket,170,65536,3172.47
Default,socket,170,131072,1399.25
Default,socket,174,#,OSU
Default,socket,174,#,Datatype:
Default,socket,174,#,Size
Default,socket,174,1,9.17
Default,socket,174,2,57.06
Default,socket,174,4,488.75
Default,socket,174,8,9.68
Default,socket,174,16,9.91
Default,socket,174,32,44.63
Default,socket,174,64,306.97
Default,socket,174,128,12.01
Default,socket,174,256,12.09
Default,socket,174,512,12.97
Default,socket,174,1024,14.35
Default,socket,174,2048,18.22
Default,socket,174,4096,24.57
Default,socket,174,8192,583.82
Default,socket,174,16384,205.08
Default,socket,174,32768,2488.70
Default,socket,174,65536,1452.33
Default,socket,174,131072,1598.40
Default,socket,178,#,OSU
Default,socket,178,#,Datatype:
Default,socket,178,#,Size
Default,socket,178,1,6.02
Default,socket,178,2,981.71
Default,socket,178,4,7.57
Default,socket,178,8,7.40
Default,socket,178,16,20.69
Default,socket,178,32,7.85
Default,socket,178,64,8.29
Default,socket,178,128,534.11
Default,socket,178,256,9.75
Default,socket,178,512,10.38
Default,socket,178,1024,165.40
Default,socket,178,2048,15.09
Default,socket,178,4096,24.19
Default,socket,178,8192,50.88
Default,socket,178,16384,197.25
Default,socket,178,32768,192.43
Default,socket,178,65536,208.86
Default,socket,178,131072,3127.33
Default,socket,182,#,OSU
Default,socket,182,#,Datatype:
Default,socket,182,#,Size
Default,socket,182,1,5.75
Default,socket,182,2,7.30
Default,socket,182,4,7.27
Default,socket,182,8,2648.39
Default,socket,182,16,2585.73
Default,socket,182,32,2413.14
Default,socket,182,64,7.76
Default,socket,182,128,9.17
Default,socket,182,256,9.48
Default,socket,182,512,10.15
Default,socket,182,1024,11.52
Default,socket,182,2048,15.68
Default,socket,182,4096,23.00
Default,socket,182,8192,43.03
Default,socket,182,16384,202.70
Default,socket,182,32768,196.93
Default,socket,182,65536,208.09
Default,socket,182,131072,1059.49
Default,socket,186,#,OSU
Default,socket,186,#,Datatype:
Default,socket,186,#,Size
Default,socket,186,1,5.16
Default,socket,186,2,75.36
Default,socket,186,4,6.54
Default,socket,186,8,6.48
Default,socket,186,16,1061.39
Default,socket,186,32,6.82
Default,socket,186,64,230.73
Default,socket,186,128,8.59
Default,socket,186,256,9.35
Default,socket,186,512,10.10
Default,socket,186,1024,11.71
Default,socket,186,2048,15.06
Default,socket,186,4096,25.98
Default,socket,186,8192,440.49
Default,socket,186,16384,201.50
Default,socket,186,32768,216.51
Default,socket,186,65536,4795.71
Default,socket,186,131072,1955.18
Default,socket,190,#,OSU
Default,socket,190,#,Datatype:
Default,socket,190,#,Size
Default,socket,190,1,54.50
Default,socket,190,2,6.79
Default,socket,190,4,2611.26
Default,socket,190,8,3803.50
Default,socket,190,16,7.16
Default,socket,190,32,7.37
Default,socket,190,64,1842.54
Default,socket,190,128,8.68
Default,socket,190,256,136.56
Default,socket,190,512,10.39
Default,socket,190,1024,11.83
Default,socket,190,2048,14.94
Default,socket,190,4096,26.18
Default,socket,190,8192,51.37
Default,socket,190,16384,256.73
Default,socket,190,32768,577.77
Default,socket,190,65536,199.78
Default,socket,190,131072,425.14
Default,socket,194,#,OSU
Default,socket,194,#,Datatype:
Default,socket,194,#,Size
Default,socket,194,1,6.20
Default,socket,194,2,1937.07
Default,socket,194,4,8.13
Default,socket,194,8,8.14
Default,socket,194,16,8.08
Default,socket,194,32,8.68
Default,socket,194,64,34.55
Default,socket,194,128,11.30
Default,socket,194,256,39.65
Default,socket,194,512,11.34
Default,socket,194,1024,12.31
Default,socket,194,2048,16.18
Default,socket,194,4096,25.25
Default,socket,194,8192,52.15
Default,socket,194,16384,259.41
Default,socket,194,32768,4482.79
Default,socket,194,65536,3548.71
Default,socket,194,131072,3363.44
Default,socket,198,#,OSU
Default,socket,198,#,Datatype:
Default,socket,198,#,Size
Default,socket,198,1,334.58
Default,socket,198,2,5471.92
Default,socket,198,4,5609.37
Default,socket,198,8,5473.98
Default,socket,198,16,5205.28
Default,socket,198,32,5620.27
Default,socket,198,64,4864.55
Default,socket,198,128,5050.77
Default,socket,198,256,395.54
Default,socket,198,512,11.62
Default,socket,198,1024,15.21
Default,socket,198,2048,17.69
Default,socket,198,4096,26.92
Default,socket,198,8192,51.39
Default,socket,198,16384,226.96
Default,socket,198,32768,2779.43
Default,socket,198,65536,1278.74
Default,socket,198,131072,1373.16
Default,socket,202,#,OSU
Default,socket,202,#,Datatype:
Default,socket,202,#,Size
Default,socket,202,1,21.63
Default,socket,202,2,5377.34
Default,socket,202,4,5414.67
Default,socket,202,8,4847.73
Default,socket,202,16,4638.52
Default,socket,202,32,5043.05
Default,socket,202,64,4120.76
Default,socket,202,128,4110.43
Default,socket,202,256,319.74
Default,socket,202,512,11.18
Default,socket,202,1024,12.53
Default,socket,202,2048,21.18
Default,socket,202,4096,28.43
Default,socket,202,8192,53.66
Default,socket,202,16384,334.74
Default,socket,202,32768,4958.43
Default,socket,202,65536,3433.87
Default,socket,202,131072,2488.95
Default,socket,206,#,OSU
Default,socket,206,#,Datatype:
Default,socket,206,#,Size
Default,socket,206,1,12.03
Default,socket,206,2,340.22
Default,socket,206,4,89.66
Default,socket,206,8,109.11
Default,socket,206,16,10.89
Default,socket,206,32,11.29
Default,socket,206,64,24.23
Default,socket,206,128,13.35
Default,socket,206,256,13.13
Default,socket,206,512,39.89
Default,socket,206,1024,15.96
Default,socket,206,2048,21.76
Default,socket,206,4096,29.00
Default,socket,206,8192,200.13
Default,socket,206,16384,291.86
Default,socket,206,32768,430.65
Default,socket,206,65536,241.01
Default,socket,206,131072,542.26
Default,socket,210,#,OSU
Default,socket,210,#,Datatype:
Default,socket,210,#,Size
Default,socket,210,1,47.20
Default,socket,210,2,901.97
Default,socket,210,4,5030.97
Default,socket,210,8,4953.42
Default,socket,210,16,3044.73
Default,socket,210,32,150.00
Default,socket,210,64,11.85
Default,socket,210,128,57.58
Default,socket,210,256,12.26
Default,socket,210,512,17.80
Default,socket,210,1024,15.45
Default,socket,210,2048,173.85
Default,socket,210,4096,29.71
Default,socket,210,8192,225.14
Default,socket,210,16384,201.65
Default,socket,210,32768,2929.43
Default,socket,210,65536,1670.91
Default,socket,210,131072,2072.96
Default,socket,214,#,OSU
Default,socket,214,#,Datatype:
Default,socket,214,#,Size
Default,socket,214,1,104.24
Default,socket,214,2,4729.20
Default,socket,214,4,3960.12
Default,socket,214,8,4515.38
Default,socket,214,16,4967.02
Default,socket,214,32,568.14
Default,socket,214,64,12.76
Default,socket,214,128,14.21
Default,socket,214,256,1109.30
Default,socket,214,512,5199.55
Default,socket,214,1024,5076.09
Default,socket,214,2048,23.53
Default,socket,214,4096,29.75
Default,socket,214,8192,54.55
Default,socket,214,16384,213.50
Default,socket,214,32768,313.49
Default,socket,214,65536,212.24
Default,socket,214,131072,455.12
Default,socket,218,#,OSU
Default,socket,218,#,Datatype:
Default,socket,218,#,Size
Default,socket,218,1,18.92
Default,socket,218,2,12.18
Default,socket,218,4,771.42
Default,socket,218,8,7407.20
Default,socket,218,16,11.65
Default,socket,218,32,12.00
Default,socket,218,64,2533.84
Default,socket,218,128,4305.24
Default,socket,218,256,13.37
Default,socket,218,512,14.59
Default,socket,218,1024,17.33
Default,socket,218,2048,21.62
Default,socket,218,4096,31.52
Default,socket,218,8192,59.54
Default,socket,218,16384,213.74
Default,socket,218,32768,325.26
Default,socket,218,65536,216.31
Default,socket,218,131072,521.83
Default,socket,222,#,OSU
Default,socket,222,#,Datatype:
Default,socket,222,#,Size
Default,socket,222,1,12.07
Default,socket,222,2,432.18
Default,socket,222,4,45.66
Default,socket,222,8,11.90
Default,socket,222,16,11.24
Default,socket,222,32,11.75
Default,socket,222,64,20.83
Default,socket,222,128,14.54
Default,socket,222,256,21.20
Default,socket,222,512,146.70
Default,socket,222,1024,659.83
Default,socket,222,2048,22.49
Default,socket,222,4096,32.38
Default,socket,222,8192,177.20
Default,socket,222,16384,210.80
Default,socket,222,32768,337.10
Default,socket,222,65536,3280.36
Default,socket,222,131072,1804.15
Default,socket,226,#,OSU
Default,socket,226,#,Datatype:
Default,socket,226,#,Size
Default,socket,226,1,8.63
Default,socket,226,2,10.09
Default,socket,226,4,1690.79
Default,socket,226,8,1694.08
Default,socket,226,16,13.52
Default,socket,226,32,39.01
Default,socket,226,64,117.27
Default,socket,226,128,56.74
Default,socket,226,256,12.87
Default,socket,226,512,165.24
Default,socket,226,1024,27.42
Default,socket,226,2048,21.48
Default,socket,226,4096,32.73
Default,socket,226,8192,62.14
Default,socket,226,16384,215.01
Default,socket,226,32768,1502.32
Default,socket,226,65536,218.49
Default,socket,226,131072,478.24
Default,socket,230,#,OSU
Default,socket,230,#,Datatype:
Default,socket,230,#,Size
Default,socket,230,1,9.89
Default,socket,230,2,1841.33
Default,socket,230,4,171.59
Default,socket,230,8,244.41
Default,socket,230,16,709.43
Default,socket,230,32,12.49
Default,socket,230,64,55.19
Default,socket,230,128,356.44
Default,socket,230,256,161.97
Default,socket,230,512,15.53
Default,socket,230,1024,17.65
Default,socket,230,2048,34.14
Default,socket,230,4096,35.16
Default,socket,230,8192,66.19
Default,socket,230,16384,229.59
Default,socket,230,32768,6112.97
Default,socket,230,65536,3072.83
Default,socket,230,131072,864.41
Default,socket,234,#,OSU
Default,socket,234,#,Datatype:
Default,socket,234,#,Size
Default,socket,234,1,11.28
Default,socket,234,2,860.45
Default,socket,234,4,27.77
Default,socket,234,8,12.86
Default,socket,234,16,13.01
Default,socket,234,32,13.15
Default,socket,234,64,54.33
Default,socket,234,128,15.25
Default,socket,234,256,15.50
Default,socket,234,512,50.42
Default,socket,234,1024,19.24
Default,socket,234,2048,25.06
Default,socket,234,4096,36.30
Default,socket,234,8192,569.47
Default,socket,234,16384,431.56
Default,socket,234,32768,4934.15
Default,socket,234,65536,245.65
Default,socket,234,131072,593.70
Default,socket,238,#,OSU
Default,socket,238,#,Datatype:
Default,socket,238,#,Size
Default,socket,238,1,12.81
Default,socket,238,2,1206.83
Default,socket,238,4,15.66
Default,socket,238,8,13.25
Default,socket,238,16,13.46
Default,socket,238,32,13.38
Default,socket,238,64,23.53
Default,socket,238,128,16.63
Default,socket,238,256,16.20
Default,socket,238,512,17.64
Default,socket,238,1024,19.63
Default,socket,238,2048,661.29
Default,socket,238,4096,39.15
Default,socket,238,8192,561.91
Default,socket,238,16384,239.94
Default,socket,238,32768,5819.05
Default,socket,238,65536,230.16
Default,socket,238,131072,5452.42
Default,socket,242,#,OSU
Default,socket,242,#,Datatype:
Default,socket,242,#,Size
Default,socket,242,1,13.02
Default,socket,242,2,5524.45
Default,socket,242,4,4597.55
Default,socket,242,8,4875.35
Default,socket,242,16,479.42
Default,socket,242,32,49.36
Default,socket,242,64,15.93
Default,socket,242,128,16.86
Default,socket,242,256,16.14
Default,socket,242,512,1155.08
Default,socket,242,1024,4818.19
Default,socket,242,2048,5120.48
Default,socket,242,4096,4934.33
Default,socket,242,8192,4973.01
Default,socket,242,16384,2746.12
Default,socket,242,32768,6714.70
Default,socket,242,65536,3453.02
Default,socket,242,131072,4182.40
Default,socket,246,#,OSU
Default,socket,246,#,Datatype:
Default,socket,246,#,Size
Default,socket,246,1,530.77
Default,socket,246,2,482.99
Default,socket,246,4,14.49
Default,socket,246,8,67.96
Default,socket,246,16,31.51
Default,socket,246,32,14.98
Default,socket,246,64,28.29
Default,socket,246,128,18.17
Default,socket,246,256,134.81
Default,socket,246,512,18.81
Default,socket,246,1024,20.69
Default,socket,246,2048,25.89
Default,socket,246,4096,61.98
Default,socket,246,8192,75.57
Default,socket,246,16384,451.64
Default,socket,246,32768,3234.42
Default,socket,246,65536,3382.00
Default,socket,246,131072,3837.30
Default,socket,250,#,OSU
Default,socket,250,#,Datatype:
Default,socket,250,#,Size
Default,socket,250,1,90.14
Default,socket,250,2,25.64
Default,socket,250,4,16.26
Default,socket,250,8,15.91
Default,socket,250,16,16.01
Default,socket,250,32,27.98
Default,socket,250,64,18.34
Default,socket,250,128,19.08
Default,socket,250,256,18.50
Default,socket,250,512,20.20
Default,socket,250,1024,41.18
Default,socket,250,2048,30.53
Default,socket,250,4096,41.71
Default,socket,250,8192,86.59
Default,socket,250,16384,235.20
Default,socket,250,32768,450.09
Default,socket,250,65536,881.64
Default,socket,250,131072,538.65
Default,socket,254,#,OSU
Default,socket,254,#,Datatype:
Default,socket,254,#,Size
Default,socket,254,1,536.85
Default,socket,254,2,679.22
Default,socket,254,4,761.69
Default,socket,254,8,642.74
Default,socket,254,16,17.84
Default,socket,254,32,17.79
Default,socket,254,64,643.64
Default,socket,254,128,2678.49
Default,socket,254,256,3360.39
Default,socket,254,512,2504.71
Default,socket,254,1024,530.74
Default,socket,254,2048,29.35
Default,socket,254,4096,143.27
Default,socket,254,8192,3159.67
Default,socket,254,16384,243.72
Default,socket,254,32768,2321.41
Default,socket,254,65536,242.13
Default,socket,254,131072,496.97
Default,socket,256,#,OSU
Default,socket,256,#,Datatype:
Default,socket,256,#,Size
Default,socket,256,1,1.38
Default,socket,256,2,1.39
Default,socket,256,4,1.35
Default,socket,256,8,1.46
Default,socket,256,16,1.39
Default,socket,256,32,1.74
Default,socket,256,64,1.91
Default,socket,256,128,3.24
Default,socket,256,256,3.88
Default,socket,256,512,4.92
Default,socket,256,1024,5.66
Default,socket,256,2048,9.34
Default,socket,256,4096,15.56
Default,socket,256,8192,28.75
Default,socket,256,16384,189.76
Default,socket,256,32768,131.98
Default,socket,256,65536,259.20
Default,socket,256,131072,521.59
