Algorithm,Mapping,Processes,MessageSize,Latency
BinaryTree,socket,66,32,3.73
BinaryTree,socket,66,64,3.69
BinaryTree,socket,66,128,5.53
BinaryTree,socket,66,256,5.87
BinaryTree,socket,66,512,6.62
BinaryTree,socket,66,1024,7.17
BinaryTree,socket,66,2048,10.10
BinaryTree,socket,66,4096,13.44
BinaryTree,socket,66,8192,22.09
BinaryTree,socket,66,16384,41.26
BinaryTree,socket,66,32768,66.50
BinaryTree,socket,66,65536,118.94
BinaryTree,socket,66,131072,222.61
BinaryTree,socket,70,#,OSU
BinaryTree,socket,70,#,Datatype:
BinaryTree,socket,70,#,Size
BinaryTree,socket,70,1,3.03
BinaryTree,socket,70,2,3.51
BinaryTree,socket,70,4,3.51
BinaryTree,socket,70,8,3.21
BinaryTree,socket,70,16,3.23
BinaryTree,socket,70,32,3.66
BinaryTree,socket,70,64,3.57
BinaryTree,socket,70,128,5.96
BinaryTree,socket,70,256,5.78
BinaryTree,socket,70,512,6.63
BinaryTree,socket,70,1024,6.85
BinaryTree,socket,70,2048,10.32
BinaryTree,socket,70,4096,14.11
BinaryTree,socket,70,8192,23.39
BinaryTree,socket,70,16384,44.85
BinaryTree,socket,70,32768,74.94
BinaryTree,socket,70,65536,139.26
BinaryTree,socket,70,131072,264.51
BinaryTree,socket,74,#,OSU
BinaryTree,socket,74,#,Datatype:
BinaryTree,socket,74,#,Size
BinaryTree,socket,74,1,3.12
BinaryTree,socket,74,2,3.41
BinaryTree,socket,74,4,3.55
BinaryTree,socket,74,8,3.36
BinaryTree,socket,74,16,3.45
BinaryTree,socket,74,32,3.88
BinaryTree,socket,74,64,3.64
BinaryTree,socket,74,128,5.78
BinaryTree,socket,74,256,6.53
BinaryTree,socket,74,512,6.88
BinaryTree,socket,74,1024,7.32
BinaryTree,socket,74,2048,10.33
BinaryTree,socket,74,4096,14.16
BinaryTree,socket,74,8192,23.45
BinaryTree,socket,74,16384,43.32
BinaryTree,socket,74,32768,70.74
BinaryTree,socket,74,65536,129.85
BinaryTree,socket,74,131072,249.49
BinaryTree,socket,78,#,OSU
BinaryTree,socket,78,#,Datatype:
BinaryTree,socket,78,#,Size
BinaryTree,socket,78,1,3.30
BinaryTree,socket,78,2,3.30
BinaryTree,socket,78,4,3.18
BinaryTree,socket,78,8,3.55
BinaryTree,socket,78,16,3.34
BinaryTree,socket,78,32,3.74
BinaryTree,socket,78,64,3.87
BinaryTree,socket,78,128,5.76
BinaryTree,socket,78,256,6.09
BinaryTree,socket,78,512,6.93
BinaryTree,socket,78,1024,7.12
BinaryTree,socket,78,2048,10.37
BinaryTree,socket,78,4096,14.27
BinaryTree,socket,78,8192,23.58
BinaryTree,socket,78,16384,45.08
BinaryTree,socket,78,32768,76.28
BinaryTree,socket,78,65536,138.64
BinaryTree,socket,78,131072,266.21
BinaryTree,socket,82,#,OSU
BinaryTree,socket,82,#,Datatype:
BinaryTree,socket,82,#,Size
BinaryTree,socket,82,1,3.29
BinaryTree,socket,82,2,3.42
BinaryTree,socket,82,4,3.38
BinaryTree,socket,82,8,3.68
BinaryTree,socket,82,16,3.84
BinaryTree,socket,82,32,4.46
BinaryTree,socket,82,64,4.45
BinaryTree,socket,82,128,5.98
BinaryTree,socket,82,256,6.20
BinaryTree,socket,82,512,6.97
BinaryTree,socket,82,1024,7.42
BinaryTree,socket,82,2048,10.70
BinaryTree,socket,82,4096,14.66
BinaryTree,socket,82,8192,24.00
BinaryTree,socket,82,16384,46.15
BinaryTree,socket,82,32768,78.08
BinaryTree,socket,82,65536,143.35
BinaryTree,socket,82,131072,267.11
BinaryTree,socket,86,#,OSU
BinaryTree,socket,86,#,Datatype:
BinaryTree,socket,86,#,Size
BinaryTree,socket,86,1,3.24
BinaryTree,socket,86,2,3.39
BinaryTree,socket,86,4,3.39
BinaryTree,socket,86,8,3.44
BinaryTree,socket,86,16,3.41
BinaryTree,socket,86,32,3.95
BinaryTree,socket,86,64,4.03
BinaryTree,socket,86,128,6.04
BinaryTree,socket,86,256,6.29
BinaryTree,socket,86,512,7.30
BinaryTree,socket,86,1024,7.68
BinaryTree,socket,86,2048,11.21
BinaryTree,socket,86,4096,14.86
BinaryTree,socket,86,8192,25.05
BinaryTree,socket,86,16384,48.73
BinaryTree,socket,86,32768,80.18
BinaryTree,socket,86,65536,142.91
BinaryTree,socket,86,131072,262.58
BinaryTree,socket,90,#,OSU
BinaryTree,socket,90,#,Datatype:
BinaryTree,socket,90,#,Size
BinaryTree,socket,90,1,3.32
BinaryTree,socket,90,2,3.44
BinaryTree,socket,90,4,3.40
BinaryTree,socket,90,8,3.49
BinaryTree,socket,90,16,3.54
BinaryTree,socket,90,32,3.95
BinaryTree,socket,90,64,3.90
BinaryTree,socket,90,128,6.13
BinaryTree,socket,90,256,6.53
BinaryTree,socket,90,512,7.30
BinaryTree,socket,90,1024,7.73
BinaryTree,socket,90,2048,11.04
BinaryTree,socket,90,4096,15.15
BinaryTree,socket,90,8192,25.12
BinaryTree,socket,90,16384,47.61
BinaryTree,socket,90,32768,78.76
BinaryTree,socket,90,65536,142.83
BinaryTree,socket,90,131072,259.68
BinaryTree,socket,94,#,OSU
BinaryTree,socket,94,#,Datatype:
BinaryTree,socket,94,#,Size
BinaryTree,socket,94,1,4.17
BinaryTree,socket,94,2,3.71
BinaryTree,socket,94,4,3.97
BinaryTree,socket,94,8,3.63
BinaryTree,socket,94,16,3.62
BinaryTree,socket,94,32,3.92
BinaryTree,socket,94,64,4.03
BinaryTree,socket,94,128,6.20
BinaryTree,socket,94,256,6.46
BinaryTree,socket,94,512,7.20
BinaryTree,socket,94,1024,7.70
BinaryTree,socket,94,2048,11.11
BinaryTree,socket,94,4096,15.44
BinaryTree,socket,94,8192,25.64
BinaryTree,socket,94,16384,49.06
BinaryTree,socket,94,32768,83.10
BinaryTree,socket,94,65536,147.09
BinaryTree,socket,94,131072,286.44
BinaryTree,socket,98,#,OSU
BinaryTree,socket,98,#,Datatype:
BinaryTree,socket,98,#,Size
BinaryTree,socket,98,1,3.70
BinaryTree,socket,98,2,3.68
BinaryTree,socket,98,4,3.52
BinaryTree,socket,98,8,3.57
BinaryTree,socket,98,16,3.70
BinaryTree,socket,98,32,4.20
BinaryTree,socket,98,64,4.25
BinaryTree,socket,98,128,6.21
BinaryTree,socket,98,256,6.38
BinaryTree,socket,98,512,7.43
BinaryTree,socket,98,1024,7.82
BinaryTree,socket,98,2048,11.18
BinaryTree,socket,98,4096,16.17
BinaryTree,socket,98,8192,26.64
BinaryTree,socket,98,16384,50.87
BinaryTree,socket,98,32768,88.15
BinaryTree,socket,98,65536,145.86
BinaryTree,socket,98,131072,497.21
BinaryTree,socket,102,#,OSU
BinaryTree,socket,102,#,Datatype:
BinaryTree,socket,102,#,Size
BinaryTree,socket,102,1,3.43
BinaryTree,socket,102,2,3.53
BinaryTree,socket,102,4,5.31
BinaryTree,socket,102,8,3.47
BinaryTree,socket,102,16,3.45
BinaryTree,socket,102,32,3.96
BinaryTree,socket,102,64,3.97
BinaryTree,socket,102,128,6.22
BinaryTree,socket,102,256,6.46
BinaryTree,socket,102,512,7.23
BinaryTree,socket,102,1024,7.87
BinaryTree,socket,102,2048,11.17
BinaryTree,socket,102,4096,15.39
BinaryTree,socket,102,8192,25.56
BinaryTree,socket,102,16384,49.21
BinaryTree,socket,102,32768,83.37
BinaryTree,socket,102,65536,149.59
BinaryTree,socket,102,131072,288.74
BinaryTree,socket,106,#,OSU
BinaryTree,socket,106,#,Datatype:
BinaryTree,socket,106,#,Size
BinaryTree,socket,106,1,4.28
BinaryTree,socket,106,2,3.55
BinaryTree,socket,106,4,3.57
BinaryTree,socket,106,8,3.61
BinaryTree,socket,106,16,4.10
BinaryTree,socket,106,32,4.04
BinaryTree,socket,106,64,3.97
BinaryTree,socket,106,128,6.17
BinaryTree,socket,106,256,6.28
BinaryTree,socket,106,512,7.49
BinaryTree,socket,106,1024,7.72
BinaryTree,socket,106,2048,11.03
BinaryTree,socket,106,4096,15.97
BinaryTree,socket,106,8192,26.91
BinaryTree,socket,106,16384,52.70
BinaryTree,socket,106,32768,91.41
BinaryTree,socket,106,65536,164.51
BinaryTree,socket,106,131072,312.99
BinaryTree,socket,110,#,OSU
BinaryTree,socket,110,#,Datatype:
BinaryTree,socket,110,#,Size
BinaryTree,socket,110,1,3.93
BinaryTree,socket,110,2,3.82
BinaryTree,socket,110,4,3.43
BinaryTree,socket,110,8,4.41
BinaryTree,socket,110,16,3.52
BinaryTree,socket,110,32,3.99
BinaryTree,socket,110,64,3.99
BinaryTree,socket,110,128,6.27
BinaryTree,socket,110,256,6.60
BinaryTree,socket,110,512,7.47
BinaryTree,socket,110,1024,7.99
BinaryTree,socket,110,2048,11.68
BinaryTree,socket,110,4096,16.55
BinaryTree,socket,110,8192,28.42
BinaryTree,socket,110,16384,53.87
BinaryTree,socket,110,32768,87.87
BinaryTree,socket,110,65536,158.75
BinaryTree,socket,110,131072,314.33
BinaryTree,socket,114,#,OSU
BinaryTree,socket,114,#,Datatype:
BinaryTree,socket,114,#,Size
BinaryTree,socket,114,1,3.64
BinaryTree,socket,114,2,3.94
BinaryTree,socket,114,4,3.78
BinaryTree,socket,114,8,3.79
BinaryTree,socket,114,16,3.73
BinaryTree,socket,114,32,4.30
BinaryTree,socket,114,64,4.21
BinaryTree,socket,114,128,6.39
BinaryTree,socket,114,256,6.67
BinaryTree,socket,114,512,7.80
BinaryTree,socket,114,1024,8.25
BinaryTree,socket,114,2048,11.50
BinaryTree,socket,114,4096,16.11
BinaryTree,socket,114,8192,27.30
BinaryTree,socket,114,16384,55.37
BinaryTree,socket,114,32768,87.54
BinaryTree,socket,114,65536,160.69
BinaryTree,socket,114,131072,307.50
BinaryTree,socket,118,#,OSU
BinaryTree,socket,118,#,Datatype:
BinaryTree,socket,118,#,Size
BinaryTree,socket,118,1,3.62
BinaryTree,socket,118,2,3.63
BinaryTree,socket,118,4,3.65
BinaryTree,socket,118,8,3.65
BinaryTree,socket,118,16,3.52
BinaryTree,socket,118,32,4.14
BinaryTree,socket,118,64,4.20
BinaryTree,socket,118,128,6.30
BinaryTree,socket,118,256,6.53
BinaryTree,socket,118,512,7.61
BinaryTree,socket,118,1024,7.98
BinaryTree,socket,118,2048,11.71
BinaryTree,socket,118,4096,17.26
BinaryTree,socket,118,8192,28.63
BinaryTree,socket,118,16384,52.71
BinaryTree,socket,118,32768,87.57
BinaryTree,socket,118,65536,157.44
BinaryTree,socket,118,131072,302.65
BinaryTree,socket,122,#,OSU
BinaryTree,socket,122,#,Datatype:
BinaryTree,socket,122,#,Size
BinaryTree,socket,122,1,3.69
BinaryTree,socket,122,2,3.84
BinaryTree,socket,122,4,3.64
BinaryTree,socket,122,8,3.63
BinaryTree,socket,122,16,3.61
BinaryTree,socket,122,32,4.28
BinaryTree,socket,122,64,4.14
BinaryTree,socket,122,128,6.52
BinaryTree,socket,122,256,6.70
BinaryTree,socket,122,512,7.85
BinaryTree,socket,122,1024,8.15
BinaryTree,socket,122,2048,11.92
BinaryTree,socket,122,4096,17.78
BinaryTree,socket,122,8192,29.47
BinaryTree,socket,122,16384,52.86
BinaryTree,socket,122,32768,87.74
BinaryTree,socket,122,65536,153.04
BinaryTree,socket,122,131072,511.35
BinaryTree,socket,126,#,OSU
BinaryTree,socket,126,#,Datatype:
BinaryTree,socket,126,#,Size
BinaryTree,socket,126,1,4.01
BinaryTree,socket,126,2,3.64
BinaryTree,socket,126,4,3.40
BinaryTree,socket,126,8,3.43
BinaryTree,socket,126,16,3.43
BinaryTree,socket,126,32,3.80
BinaryTree,socket,126,64,3.88
BinaryTree,socket,126,128,6.04
BinaryTree,socket,126,256,6.20
BinaryTree,socket,126,512,7.34
BinaryTree,socket,126,1024,7.55
BinaryTree,socket,126,2048,11.58
BinaryTree,socket,126,4096,15.39
BinaryTree,socket,126,8192,29.46
BinaryTree,socket,126,16384,52.01
BinaryTree,socket,126,32768,87.45
BinaryTree,socket,126,65536,518.04
BinaryTree,socket,126,131072,319.67
BinaryTree,socket,130,#,OSU
BinaryTree,socket,130,#,Datatype:
BinaryTree,socket,130,#,Size
BinaryTree,socket,130,1,3.58
BinaryTree,socket,130,2,3.70
BinaryTree,socket,130,4,3.58
BinaryTree,socket,130,8,3.62
BinaryTree,socket,130,16,3.61
BinaryTree,socket,130,32,4.64
BinaryTree,socket,130,64,5.08
BinaryTree,socket,130,128,7.85
BinaryTree,socket,130,256,7.19
BinaryTree,socket,130,512,8.58
BinaryTree,socket,130,1024,8.57
BinaryTree,socket,130,2048,12.89
BinaryTree,socket,130,4096,18.10
BinaryTree,socket,130,8192,31.31
BinaryTree,socket,130,16384,737.96
BinaryTree,socket,130,32768,149.49
BinaryTree,socket,130,65536,215.65
BinaryTree,socket,130,131072,510.41
BinaryTree,socket,134,#,OSU
BinaryTree,socket,134,#,Datatype:
BinaryTree,socket,134,#,Size
BinaryTree,socket,134,1,3.10
BinaryTree,socket,134,2,3.52
BinaryTree,socket,134,4,3.39
BinaryTree,socket,134,8,3.26
BinaryTree,socket,134,16,3.23
BinaryTree,socket,134,32,3.92
BinaryTree,socket,134,64,3.88
BinaryTree,socket,134,128,5.87
BinaryTree,socket,134,256,6.71
BinaryTree,socket,134,512,7.15
BinaryTree,socket,134,1024,8.20
BinaryTree,socket,134,2048,31.92
BinaryTree,socket,134,4096,17.11
BinaryTree,socket,134,8192,29.74
BinaryTree,socket,134,16384,55.86
BinaryTree,socket,134,32768,1478.40
BinaryTree,socket,134,65536,707.83
BinaryTree,socket,134,131072,726.09
BinaryTree,socket,138,#,OSU
BinaryTree,socket,138,#,Datatype:
BinaryTree,socket,138,#,Size
BinaryTree,socket,138,1,4.13
BinaryTree,socket,138,2,4.07
BinaryTree,socket,138,4,4.07
BinaryTree,socket,138,8,4.81
BinaryTree,socket,138,16,6.02
BinaryTree,socket,138,32,5.84
BinaryTree,socket,138,64,6.35
BinaryTree,socket,138,128,7.10
BinaryTree,socket,138,256,6.84
BinaryTree,socket,138,512,7.89
BinaryTree,socket,138,1024,8.56
BinaryTree,socket,138,2048,12.13
BinaryTree,socket,138,4096,17.86
BinaryTree,socket,138,8192,30.80
BinaryTree,socket,138,16384,56.30
BinaryTree,socket,138,32768,351.51
BinaryTree,socket,138,65536,1772.49
BinaryTree,socket,138,131072,2685.69
BinaryTree,socket,142,#,OSU
BinaryTree,socket,142,#,Datatype:
BinaryTree,socket,142,#,Size
BinaryTree,socket,142,1,3.39
BinaryTree,socket,142,2,3.35
BinaryTree,socket,142,4,4.30
BinaryTree,socket,142,8,3.64
BinaryTree,socket,142,16,3.47
BinaryTree,socket,142,32,4.29
BinaryTree,socket,142,64,4.01
BinaryTree,socket,142,128,5.35
BinaryTree,socket,142,256,5.98
BinaryTree,socket,142,512,6.43
BinaryTree,socket,142,1024,7.12
BinaryTree,socket,142,2048,704.07
BinaryTree,socket,142,4096,15.83
BinaryTree,socket,142,8192,26.24
BinaryTree,socket,142,16384,55.93
BinaryTree,socket,142,32768,203.99
BinaryTree,socket,142,65536,260.55
BinaryTree,socket,142,131072,440.34
BinaryTree,socket,146,#,OSU
BinaryTree,socket,146,#,Datatype:
BinaryTree,socket,146,#,Size
BinaryTree,socket,146,1,4.42
BinaryTree,socket,146,2,4.37
BinaryTree,socket,146,4,4.21
BinaryTree,socket,146,8,5.56
BinaryTree,socket,146,16,4.73
BinaryTree,socket,146,32,6.39
BinaryTree,socket,146,64,4.91
BinaryTree,socket,146,128,6.69
BinaryTree,socket,146,256,1327.89
BinaryTree,socket,146,512,7.58
BinaryTree,socket,146,1024,8.03
BinaryTree,socket,146,2048,12.11
BinaryTree,socket,146,4096,17.54
BinaryTree,socket,146,8192,30.66
BinaryTree,socket,146,16384,84.44
BinaryTree,socket,146,32768,99.54
BinaryTree,socket,146,65536,782.39
BinaryTree,socket,146,131072,521.01
BinaryTree,socket,150,#,OSU
BinaryTree,socket,150,#,Datatype:
BinaryTree,socket,150,#,Size
BinaryTree,socket,150,1,5.19
BinaryTree,socket,150,2,4.69
BinaryTree,socket,150,4,6.63
BinaryTree,socket,150,8,6.05
BinaryTree,socket,150,16,5.77
BinaryTree,socket,150,32,5.74
BinaryTree,socket,150,64,5.96
BinaryTree,socket,150,128,7.74
BinaryTree,socket,150,256,7.82
BinaryTree,socket,150,512,9.01
BinaryTree,socket,150,1024,9.68
BinaryTree,socket,150,2048,13.04
BinaryTree,socket,150,4096,18.91
BinaryTree,socket,150,8192,376.99
BinaryTree,socket,150,16384,252.97
BinaryTree,socket,150,32768,122.43
BinaryTree,socket,150,65536,322.82
BinaryTree,socket,150,131072,492.55
BinaryTree,socket,154,#,OSU
BinaryTree,socket,154,#,Datatype:
BinaryTree,socket,154,#,Size
BinaryTree,socket,154,1,4.93
BinaryTree,socket,154,2,4.20
BinaryTree,socket,154,4,4.30
BinaryTree,socket,154,8,4.34
BinaryTree,socket,154,16,4.41
BinaryTree,socket,154,32,4.97
BinaryTree,socket,154,64,828.05
BinaryTree,socket,154,128,9.28
BinaryTree,socket,154,256,193.38
BinaryTree,socket,154,512,32.02
BinaryTree,socket,154,1024,8.36
BinaryTree,socket,154,2048,12.36
BinaryTree,socket,154,4096,18.45
BinaryTree,socket,154,8192,50.25
BinaryTree,socket,154,16384,64.07
BinaryTree,socket,154,32768,440.71
BinaryTree,socket,154,65536,982.88
BinaryTree,socket,154,131072,465.46
BinaryTree,socket,158,#,OSU
BinaryTree,socket,158,#,Datatype:
BinaryTree,socket,158,#,Size
BinaryTree,socket,158,1,6.48
BinaryTree,socket,158,2,4.98
BinaryTree,socket,158,4,5.22
BinaryTree,socket,158,8,4.79
BinaryTree,socket,158,16,5.24
BinaryTree,socket,158,32,5.75
BinaryTree,socket,158,64,5.48
BinaryTree,socket,158,128,6.22
BinaryTree,socket,158,256,7.41
BinaryTree,socket,158,512,8.04
BinaryTree,socket,158,1024,8.42
BinaryTree,socket,158,2048,11.59
BinaryTree,socket,158,4096,17.82
BinaryTree,socket,158,8192,29.93
BinaryTree,socket,158,16384,1600.91
BinaryTree,socket,158,32768,589.23
BinaryTree,socket,158,65536,1204.86
BinaryTree,socket,158,131072,465.44
BinaryTree,socket,162,#,OSU
BinaryTree,socket,162,#,Datatype:
BinaryTree,socket,162,#,Size
BinaryTree,socket,162,1,8.35
BinaryTree,socket,162,2,8.08
BinaryTree,socket,162,4,8.41
BinaryTree,socket,162,8,8.37
BinaryTree,socket,162,16,9.56
BinaryTree,socket,162,32,10.52
BinaryTree,socket,162,64,8.98
BinaryTree,socket,162,128,10.31
BinaryTree,socket,162,256,9.74
BinaryTree,socket,162,512,11.04
BinaryTree,socket,162,1024,11.05
BinaryTree,socket,162,2048,15.63
BinaryTree,socket,162,4096,18.76
BinaryTree,socket,162,8192,32.06
BinaryTree,socket,162,16384,2019.38
BinaryTree,socket,162,32768,275.33
BinaryTree,socket,162,65536,1905.93
BinaryTree,socket,162,131072,660.39
BinaryTree,socket,166,#,OSU
BinaryTree,socket,166,#,Datatype:
BinaryTree,socket,166,#,Size
BinaryTree,socket,166,1,10.44
BinaryTree,socket,166,2,9.23
BinaryTree,socket,166,4,9.94
BinaryTree,socket,166,8,10.05
BinaryTree,socket,166,16,11.46
BinaryTree,socket,166,32,10.24
BinaryTree,socket,166,64,39.69
BinaryTree,socket,166,128,11.82
BinaryTree,socket,166,256,11.71
BinaryTree,socket,166,512,12.10
BinaryTree,socket,166,1024,1274.12
BinaryTree,socket,166,2048,1816.82
BinaryTree,socket,166,4096,849.80
BinaryTree,socket,166,8192,188.68
BinaryTree,socket,166,16384,1558.84
BinaryTree,socket,166,32768,490.78
BinaryTree,socket,166,65536,331.76
BinaryTree,socket,166,131072,892.89
BinaryTree,socket,170,#,OSU
BinaryTree,socket,170,#,Datatype:
BinaryTree,socket,170,#,Size
BinaryTree,socket,170,1,8.67
BinaryTree,socket,170,2,10.08
BinaryTree,socket,170,4,10.37
BinaryTree,socket,170,8,11.49
BinaryTree,socket,170,16,9.70
BinaryTree,socket,170,32,11.14
BinaryTree,socket,170,64,10.39
BinaryTree,socket,170,128,23.63
BinaryTree,socket,170,256,10.77
BinaryTree,socket,170,512,12.19
BinaryTree,socket,170,1024,13.70
BinaryTree,socket,170,2048,15.55
BinaryTree,socket,170,4096,600.75
BinaryTree,socket,170,8192,41.55
BinaryTree,socket,170,16384,121.62
BinaryTree,socket,170,32768,252.24
BinaryTree,socket,170,65536,277.54
BinaryTree,socket,170,131072,512.99
BinaryTree,socket,174,#,OSU
BinaryTree,socket,174,#,Datatype:
BinaryTree,socket,174,#,Size
BinaryTree,socket,174,1,10.21
BinaryTree,socket,174,2,9.43
BinaryTree,socket,174,4,10.90
BinaryTree,socket,174,8,10.85
BinaryTree,socket,174,16,11.72
BinaryTree,socket,174,32,10.40
BinaryTree,socket,174,64,10.47
BinaryTree,socket,174,128,12.58
BinaryTree,socket,174,256,11.39
BinaryTree,socket,174,512,13.00
BinaryTree,socket,174,1024,14.24
BinaryTree,socket,174,2048,18.77
BinaryTree,socket,174,4096,25.62
BinaryTree,socket,174,8192,647.46
BinaryTree,socket,174,16384,429.65
BinaryTree,socket,174,32768,414.83
BinaryTree,socket,174,65536,834.63
BinaryTree,socket,174,131072,2881.35
BinaryTree,socket,178,#,OSU
BinaryTree,socket,178,#,Datatype:
BinaryTree,socket,178,#,Size
BinaryTree,socket,178,1,7.19
BinaryTree,socket,178,2,10.00
BinaryTree,socket,178,4,7.90
BinaryTree,socket,178,8,9.38
BinaryTree,socket,178,16,7.70
BinaryTree,socket,178,32,79.95
BinaryTree,socket,178,64,7.38
BinaryTree,socket,178,128,8.67
BinaryTree,socket,178,256,1549.71
BinaryTree,socket,178,512,10.07
BinaryTree,socket,178,1024,43.17
BinaryTree,socket,178,2048,13.86
BinaryTree,socket,178,4096,28.68
BinaryTree,socket,178,8192,76.64
BinaryTree,socket,178,16384,568.06
BinaryTree,socket,178,32768,1573.15
BinaryTree,socket,178,65536,594.51
BinaryTree,socket,178,131072,530.27
BinaryTree,socket,182,#,OSU
BinaryTree,socket,182,#,Datatype:
BinaryTree,socket,182,#,Size
BinaryTree,socket,182,1,7.31
BinaryTree,socket,182,2,6.88
BinaryTree,socket,182,4,11.77
BinaryTree,socket,182,8,7.84
BinaryTree,socket,182,16,7.60
BinaryTree,socket,182,32,7.68
BinaryTree,socket,182,64,7.76
BinaryTree,socket,182,128,9.41
BinaryTree,socket,182,256,9.21
BinaryTree,socket,182,512,10.28
BinaryTree,socket,182,1024,11.69
BinaryTree,socket,182,2048,1096.10
BinaryTree,socket,182,4096,938.72
BinaryTree,socket,182,8192,51.39
BinaryTree,socket,182,16384,356.57
BinaryTree,socket,182,32768,706.67
BinaryTree,socket,182,65536,353.12
BinaryTree,socket,182,131072,588.88
BinaryTree,socket,186,#,OSU
BinaryTree,socket,186,#,Datatype:
BinaryTree,socket,186,#,Size
BinaryTree,socket,186,1,6.45
BinaryTree,socket,186,2,7.70
BinaryTree,socket,186,4,7.85
BinaryTree,socket,186,8,6.76
BinaryTree,socket,186,16,73.83
BinaryTree,socket,186,32,1668.90
BinaryTree,socket,186,64,838.28
BinaryTree,socket,186,128,12.46
BinaryTree,socket,186,256,9.08
BinaryTree,socket,186,512,45.63
BinaryTree,socket,186,1024,176.97
BinaryTree,socket,186,2048,65.64
BinaryTree,socket,186,4096,25.00
BinaryTree,socket,186,8192,48.58
BinaryTree,socket,186,16384,98.90
BinaryTree,socket,186,32768,285.45
BinaryTree,socket,186,65536,827.20
BinaryTree,socket,186,131072,742.41
BinaryTree,socket,190,#,OSU
BinaryTree,socket,190,#,Datatype:
BinaryTree,socket,190,#,Size
BinaryTree,socket,190,1,7.70
BinaryTree,socket,190,2,6.93
BinaryTree,socket,190,4,11.85
BinaryTree,socket,190,8,7.24
BinaryTree,socket,190,16,7.17
BinaryTree,socket,190,32,660.80
BinaryTree,socket,190,64,331.94
BinaryTree,socket,190,128,8.59
BinaryTree,socket,190,256,530.48
BinaryTree,socket,190,512,10.51
BinaryTree,socket,190,1024,12.07
BinaryTree,socket,190,2048,15.36
BinaryTree,socket,190,4096,29.26
BinaryTree,socket,190,8192,51.36
BinaryTree,socket,190,16384,1096.04
BinaryTree,socket,190,32768,217.03
BinaryTree,socket,190,65536,307.84
BinaryTree,socket,190,131072,793.57
BinaryTree,socket,194,#,OSU
BinaryTree,socket,194,#,Datatype:
BinaryTree,socket,194,#,Size
BinaryTree,socket,194,1,9.74
BinaryTree,socket,194,2,473.37
BinaryTree,socket,194,4,1305.40
BinaryTree,socket,194,8,327.77
BinaryTree,socket,194,16,8.57
BinaryTree,socket,194,32,9.08
BinaryTree,socket,194,64,8.91
BinaryTree,socket,194,128,147.77
BinaryTree,socket,194,256,9.88
BinaryTree,socket,194,512,14.07
BinaryTree,socket,194,1024,12.44
BinaryTree,socket,194,2048,16.49
BinaryTree,socket,194,4096,26.67
BinaryTree,socket,194,8192,133.26
BinaryTree,socket,194,16384,119.29
BinaryTree,socket,194,32768,302.06
BinaryTree,socket,194,65536,610.63
BinaryTree,socket,194,131072,744.25
BinaryTree,socket,198,#,OSU
BinaryTree,socket,198,#,Datatype:
BinaryTree,socket,198,#,Size
BinaryTree,socket,198,1,8.83
BinaryTree,socket,198,2,11.15
BinaryTree,socket,198,4,10.15
BinaryTree,socket,198,8,9.42
BinaryTree,socket,198,16,9.30
BinaryTree,socket,198,32,10.44
BinaryTree,socket,198,64,9.39
BinaryTree,socket,198,128,10.82
BinaryTree,socket,198,256,10.92
BinaryTree,socket,198,512,415.17
BinaryTree,socket,198,1024,1864.61
BinaryTree,socket,198,2048,1874.02
BinaryTree,socket,198,4096,76.38
BinaryTree,socket,198,8192,48.66
BinaryTree,socket,198,16384,106.53
BinaryTree,socket,198,32768,339.53
BinaryTree,socket,198,65536,458.04
BinaryTree,socket,198,131072,708.49
BinaryTree,socket,202,#,OSU
BinaryTree,socket,202,#,Datatype:
BinaryTree,socket,202,#,Size
BinaryTree,socket,202,1,10.64
BinaryTree,socket,202,2,10.85
BinaryTree,socket,202,4,11.28
BinaryTree,socket,202,8,12.42
BinaryTree,socket,202,16,957.36
BinaryTree,socket,202,32,23.49
BinaryTree,socket,202,64,11.54
BinaryTree,socket,202,128,191.76
BinaryTree,socket,202,256,12.02
BinaryTree,socket,202,512,21.31
BinaryTree,socket,202,1024,14.94
BinaryTree,socket,202,2048,20.64
BinaryTree,socket,202,4096,28.13
BinaryTree,socket,202,8192,62.50
BinaryTree,socket,202,16384,805.28
BinaryTree,socket,202,32768,316.88
BinaryTree,socket,202,65536,362.80
BinaryTree,socket,202,131072,2506.62
BinaryTree,socket,206,#,OSU
BinaryTree,socket,206,#,Datatype:
BinaryTree,socket,206,#,Size
BinaryTree,socket,206,1,10.94
BinaryTree,socket,206,2,10.99
BinaryTree,socket,206,4,11.66
BinaryTree,socket,206,8,11.26
BinaryTree,socket,206,16,10.99
BinaryTree,socket,206,32,11.21
BinaryTree,socket,206,64,11.40
BinaryTree,socket,206,128,12.82
BinaryTree,socket,206,256,1030.52
BinaryTree,socket,206,512,13.52
BinaryTree,socket,206,1024,14.90
BinaryTree,socket,206,2048,193.66
BinaryTree,socket,206,4096,1533.30
BinaryTree,socket,206,8192,172.68
BinaryTree,socket,206,16384,171.72
BinaryTree,socket,206,32768,536.34
BinaryTree,socket,206,65536,1698.98
BinaryTree,socket,206,131072,1182.13
BinaryTree,socket,210,#,OSU
BinaryTree,socket,210,#,Datatype:
BinaryTree,socket,210,#,Size
BinaryTree,socket,210,1,11.78
BinaryTree,socket,210,2,13.47
BinaryTree,socket,210,4,12.72
BinaryTree,socket,210,8,12.22
BinaryTree,socket,210,16,1206.03
