Algorithm,Mapping,Processes,MessageSize,Latency
BasicLinear,socket,14,512,4.30
BasicLinear,socket,14,1024,4.56
BasicLinear,socket,14,2048,7.47
BasicLinear,socket,14,4096,9.72
BasicLinear,socket,14,8192,15.42
BasicLinear,socket,14,16384,27.17
BasicLinear,socket,14,32768,54.04
BasicLinear,socket,14,65536,114.42
BasicLinear,socket,14,131072,234.60
BasicLinear,socket,18,#,OSU
BasicLinear,socket,18,#,Datatype:
BasicLinear,socket,18,#,Size
BasicLinear,socket,18,1,3.36
BasicLinear,socket,18,2,3.38
BasicLinear,socket,18,4,3.93
BasicLinear,socket,18,8,3.96
BasicLinear,socket,18,16,3.97
BasicLinear,socket,18,32,4.31
BasicLinear,socket,18,64,4.19
BasicLinear,socket,18,128,7.41
BasicLinear,socket,18,256,7.57
BasicLinear,socket,18,512,8.08
BasicLinear,socket,18,1024,8.99
BasicLinear,socket,18,2048,13.11
BasicLinear,socket,18,4096,17.76
BasicLinear,socket,18,8192,26.49
BasicLinear,socket,18,16384,35.88
BasicLinear,socket,18,32768,71.35
BasicLinear,socket,18,65536,150.24
BasicLinear,socket,18,131072,305.82
BasicLinear,socket,22,#,OSU
BasicLinear,socket,22,#,Datatype:
BasicLinear,socket,22,#,Size
BasicLinear,socket,22,1,3.81
BasicLinear,socket,22,2,3.86
BasicLinear,socket,22,4,3.87
BasicLinear,socket,22,8,3.87
BasicLinear,socket,22,16,3.88
BasicLinear,socket,22,32,4.20
BasicLinear,socket,22,64,4.11
BasicLinear,socket,22,128,7.81
BasicLinear,socket,22,256,8.02
BasicLinear,socket,22,512,8.40
BasicLinear,socket,22,1024,9.03
BasicLinear,socket,22,2048,13.67
BasicLinear,socket,22,4096,18.86
BasicLinear,socket,22,8192,30.74
BasicLinear,socket,22,16384,39.02
BasicLinear,socket,22,32768,84.47
BasicLinear,socket,22,65536,181.42
BasicLinear,socket,22,131072,375.61
BasicLinear,socket,26,#,OSU
BasicLinear,socket,26,#,Datatype:
BasicLinear,socket,26,#,Size
BasicLinear,socket,26,1,4.27
BasicLinear,socket,26,2,4.62
BasicLinear,socket,26,4,4.31
BasicLinear,socket,26,8,4.29
BasicLinear,socket,26,16,4.30
BasicLinear,socket,26,32,4.83
BasicLinear,socket,26,64,4.70
BasicLinear,socket,26,128,9.56
BasicLinear,socket,26,256,9.68
BasicLinear,socket,26,512,10.08
BasicLinear,socket,26,1024,10.60
BasicLinear,socket,26,2048,17.09
BasicLinear,socket,26,4096,21.84
BasicLinear,socket,26,8192,32.97
BasicLinear,socket,26,16384,46.82
BasicLinear,socket,26,32768,98.74
BasicLinear,socket,26,65536,214.71
BasicLinear,socket,26,131072,442.67
BasicLinear,socket,30,#,OSU
BasicLinear,socket,30,#,Datatype:
BasicLinear,socket,30,#,Size
BasicLinear,socket,30,1,5.08
BasicLinear,socket,30,2,5.08
BasicLinear,socket,30,4,5.09
BasicLinear,socket,30,8,5.64
BasicLinear,socket,30,16,5.05
BasicLinear,socket,30,32,5.44
BasicLinear,socket,30,64,5.28
BasicLinear,socket,30,128,10.66
BasicLinear,socket,30,256,10.74
BasicLinear,socket,30,512,11.57
BasicLinear,socket,30,1024,13.32
BasicLinear,socket,30,2048,20.24
BasicLinear,socket,30,4096,26.06
BasicLinear,socket,30,8192,41.51
BasicLinear,socket,30,16384,54.69
BasicLinear,socket,30,32768,114.04
BasicLinear,socket,30,65536,252.07
BasicLinear,socket,30,131072,492.75
BasicLinear,socket,34,#,OSU
BasicLinear,socket,34,#,Datatype:
BasicLinear,socket,34,#,Size
BasicLinear,socket,34,1,5.51
BasicLinear,socket,34,2,5.65
BasicLinear,socket,34,4,5.63
BasicLinear,socket,34,8,5.82
BasicLinear,socket,34,16,5.96
BasicLinear,socket,34,32,6.27
BasicLinear,socket,34,64,6.21
BasicLinear,socket,34,128,11.99
BasicLinear,socket,34,256,12.78
BasicLinear,socket,34,512,13.49
BasicLinear,socket,34,1024,14.68
BasicLinear,socket,34,2048,22.71
BasicLinear,socket,34,4096,29.81
BasicLinear,socket,34,8192,46.95
BasicLinear,socket,34,16384,63.00
BasicLinear,socket,34,32768,128.35
BasicLinear,socket,34,65536,280.46
BasicLinear,socket,34,131072,583.70
BasicLinear,socket,38,#,OSU
BasicLinear,socket,38,#,Datatype:
BasicLinear,socket,38,#,Size
BasicLinear,socket,38,1,6.07
BasicLinear,socket,38,2,6.14
BasicLinear,socket,38,4,6.18
BasicLinear,socket,38,8,7.22
BasicLinear,socket,38,16,6.61
BasicLinear,socket,38,32,6.72
BasicLinear,socket,38,64,6.69
BasicLinear,socket,38,128,13.62
BasicLinear,socket,38,256,14.09
BasicLinear,socket,38,512,14.39
BasicLinear,socket,38,1024,15.16
BasicLinear,socket,38,2048,23.89
BasicLinear,socket,38,4096,31.73
BasicLinear,socket,38,8192,48.03
BasicLinear,socket,38,16384,72.43
BasicLinear,socket,38,32768,140.35
BasicLinear,socket,38,65536,308.90
BasicLinear,socket,38,131072,626.17
BasicLinear,socket,42,#,OSU
BasicLinear,socket,42,#,Datatype:
BasicLinear,socket,42,#,Size
BasicLinear,socket,42,1,6.53
BasicLinear,socket,42,2,6.60
BasicLinear,socket,42,4,6.95
BasicLinear,socket,42,8,6.76
BasicLinear,socket,42,16,6.79
BasicLinear,socket,42,32,7.17
BasicLinear,socket,42,64,6.88
BasicLinear,socket,42,128,14.26
BasicLinear,socket,42,256,14.80
BasicLinear,socket,42,512,15.14
BasicLinear,socket,42,1024,15.72
BasicLinear,socket,42,2048,24.90
BasicLinear,socket,42,4096,33.54
BasicLinear,socket,42,8192,54.12
BasicLinear,socket,42,16384,77.24
BasicLinear,socket,42,32768,154.52
BasicLinear,socket,42,65536,342.39
BasicLinear,socket,42,131072,713.75
BasicLinear,socket,46,#,OSU
BasicLinear,socket,46,#,Datatype:
BasicLinear,socket,46,#,Size
BasicLinear,socket,46,1,7.25
BasicLinear,socket,46,2,7.28
BasicLinear,socket,46,4,7.52
BasicLinear,socket,46,8,7.74
BasicLinear,socket,46,16,7.76
BasicLinear,socket,46,32,8.24
BasicLinear,socket,46,64,8.10
BasicLinear,socket,46,128,17.29
BasicLinear,socket,46,256,17.98
BasicLinear,socket,46,512,18.47
BasicLinear,socket,46,1024,20.30
BasicLinear,socket,46,2048,30.21
BasicLinear,socket,46,4096,39.13
BasicLinear,socket,46,8192,62.69
BasicLinear,socket,46,16384,89.06
BasicLinear,socket,46,32768,170.35
BasicLinear,socket,46,65536,373.93
BasicLinear,socket,46,131072,779.38
BasicLinear,socket,50,#,OSU
BasicLinear,socket,50,#,Datatype:
BasicLinear,socket,50,#,Size
BasicLinear,socket,50,1,7.56
BasicLinear,socket,50,2,7.63
BasicLinear,socket,50,4,7.90
BasicLinear,socket,50,8,8.16
BasicLinear,socket,50,16,7.96
BasicLinear,socket,50,32,8.54
BasicLinear,socket,50,64,8.34
BasicLinear,socket,50,128,18.26
BasicLinear,socket,50,256,18.53
BasicLinear,socket,50,512,19.24
BasicLinear,socket,50,1024,20.99
BasicLinear,socket,50,2048,32.31
BasicLinear,socket,50,4096,42.10
BasicLinear,socket,50,8192,66.98
BasicLinear,socket,50,16384,95.46
BasicLinear,socket,50,32768,183.58
BasicLinear,socket,50,65536,405.77
BasicLinear,socket,50,131072,839.16
BasicLinear,socket,54,#,OSU
BasicLinear,socket,54,#,Datatype:
BasicLinear,socket,54,#,Size
BasicLinear,socket,54,1,7.85
BasicLinear,socket,54,2,7.72
BasicLinear,socket,54,4,7.93
BasicLinear,socket,54,8,8.08
BasicLinear,socket,54,16,8.12
BasicLinear,socket,54,32,8.67
BasicLinear,socket,54,64,8.51
BasicLinear,socket,54,128,19.43
BasicLinear,socket,54,256,19.83
BasicLinear,socket,54,512,20.23
BasicLinear,socket,54,1024,22.64
BasicLinear,socket,54,2048,34.48
BasicLinear,socket,54,4096,44.45
BasicLinear,socket,54,8192,71.69
BasicLinear,socket,54,16384,97.19
BasicLinear,socket,54,32768,195.86
BasicLinear,socket,54,65536,437.48
BasicLinear,socket,54,131072,917.60
BasicLinear,socket,58,#,OSU
BasicLinear,socket,58,#,Datatype:
BasicLinear,socket,58,#,Size
BasicLinear,socket,58,1,8.36
BasicLinear,socket,58,2,9.32
BasicLinear,socket,58,4,8.82
BasicLinear,socket,58,8,8.92
BasicLinear,socket,58,16,9.28
BasicLinear,socket,58,32,9.81
BasicLinear,socket,58,64,9.13
BasicLinear,socket,58,128,20.98
BasicLinear,socket,58,256,20.48
BasicLinear,socket,58,512,21.39
BasicLinear,socket,58,1024,25.16
BasicLinear,socket,58,2048,35.78
BasicLinear,socket,58,4096,47.91
BasicLinear,socket,58,8192,76.28
BasicLinear,socket,58,16384,110.40
BasicLinear,socket,58,32768,211.65
BasicLinear,socket,58,65536,476.24
BasicLinear,socket,58,131072,980.01
BasicLinear,socket,62,#,OSU
BasicLinear,socket,62,#,Datatype:
BasicLinear,socket,62,#,Size
BasicLinear,socket,62,1,9.02
BasicLinear,socket,62,2,9.57
BasicLinear,socket,62,4,9.51
BasicLinear,socket,62,8,9.65
BasicLinear,socket,62,16,9.58
BasicLinear,socket,62,32,10.43
BasicLinear,socket,62,64,10.38
BasicLinear,socket,62,128,22.44
BasicLinear,socket,62,256,22.48
BasicLinear,socket,62,512,23.10
BasicLinear,socket,62,1024,26.81
BasicLinear,socket,62,2048,39.17
BasicLinear,socket,62,4096,51.11
BasicLinear,socket,62,8192,81.41
BasicLinear,socket,62,16384,119.70
BasicLinear,socket,62,32768,223.22
BasicLinear,socket,62,65536,496.26
BasicLinear,socket,62,131072,1035.03
BasicLinear,socket,66,#,OSU
BasicLinear,socket,66,#,Datatype:
BasicLinear,socket,66,#,Size
BasicLinear,socket,66,1,10.29
BasicLinear,socket,66,2,10.28
BasicLinear,socket,66,4,10.64
BasicLinear,socket,66,8,10.22
BasicLinear,socket,66,16,10.72
BasicLinear,socket,66,32,10.57
BasicLinear,socket,66,64,10.31
BasicLinear,socket,66,128,23.55
BasicLinear,socket,66,256,24.67
BasicLinear,socket,66,512,25.41
BasicLinear,socket,66,1024,27.40
BasicLinear,socket,66,2048,42.08
BasicLinear,socket,66,4096,54.39
BasicLinear,socket,66,8192,87.45
BasicLinear,socket,66,16384,124.86
BasicLinear,socket,66,32768,243.09
BasicLinear,socket,66,65536,545.41
BasicLinear,socket,66,131072,1122.56
BasicLinear,socket,70,#,OSU
BasicLinear,socket,70,#,Datatype:
BasicLinear,socket,70,#,Size
BasicLinear,socket,70,1,9.69
BasicLinear,socket,70,2,11.19
BasicLinear,socket,70,4,10.88
BasicLinear,socket,70,8,10.88
BasicLinear,socket,70,16,11.54
BasicLinear,socket,70,32,11.13
BasicLinear,socket,70,64,11.07
BasicLinear,socket,70,128,25.61
BasicLinear,socket,70,256,26.78
BasicLinear,socket,70,512,27.37
BasicLinear,socket,70,1024,27.98
BasicLinear,socket,70,2048,45.56
BasicLinear,socket,70,4096,57.93
BasicLinear,socket,70,8192,93.50
BasicLinear,socket,70,16384,132.26
BasicLinear,socket,70,32768,253.88
BasicLinear,socket,70,65536,556.81
BasicLinear,socket,70,131072,1176.73
BasicLinear,socket,74,#,OSU
BasicLinear,socket,74,#,Datatype:
BasicLinear,socket,74,#,Size
BasicLinear,socket,74,1,9.68
BasicLinear,socket,74,2,10.95
BasicLinear,socket,74,4,10.43
BasicLinear,socket,74,8,10.77
BasicLinear,socket,74,16,11.00
BasicLinear,socket,74,32,10.98
BasicLinear,socket,74,64,10.66
BasicLinear,socket,74,128,25.17
BasicLinear,socket,74,256,26.80
BasicLinear,socket,74,512,27.83
BasicLinear,socket,74,1024,29.22
BasicLinear,socket,74,2048,45.37
BasicLinear,socket,74,4096,59.37
BasicLinear,socket,74,8192,94.61
BasicLinear,socket,74,16384,146.72
BasicLinear,socket,74,32768,278.24
BasicLinear,socket,74,65536,602.80
BasicLinear,socket,74,131072,1235.71
BasicLinear,socket,78,#,OSU
BasicLinear,socket,78,#,Datatype:
BasicLinear,socket,78,#,Size
BasicLinear,socket,78,1,9.94
BasicLinear,socket,78,2,12.02
BasicLinear,socket,78,4,11.21
BasicLinear,socket,78,8,11.74
BasicLinear,socket,78,16,11.85
BasicLinear,socket,78,32,11.60
BasicLinear,socket,78,64,11.25
BasicLinear,socket,78,128,26.81
BasicLinear,socket,78,256,28.33
BasicLinear,socket,78,512,28.67
BasicLinear,socket,78,1024,29.57
BasicLinear,socket,78,2048,47.03
BasicLinear,socket,78,4096,61.79
BasicLinear,socket,78,8192,99.09
BasicLinear,socket,78,16384,146.20
BasicLinear,socket,78,32768,277.59
BasicLinear,socket,78,65536,619.92
BasicLinear,socket,78,131072,1292.93
BasicLinear,socket,82,#,OSU
BasicLinear,socket,82,#,Datatype:
BasicLinear,socket,82,#,Size
BasicLinear,socket,82,1,10.77
BasicLinear,socket,82,2,12.16
BasicLinear,socket,82,4,11.78
BasicLinear,socket,82,8,11.86
BasicLinear,socket,82,16,12.35
BasicLinear,socket,82,32,12.30
BasicLinear,socket,82,64,12.36
BasicLinear,socket,82,128,28.25
BasicLinear,socket,82,256,29.60
BasicLinear,socket,82,512,30.58
BasicLinear,socket,82,1024,32.08
BasicLinear,socket,82,2048,50.69
BasicLinear,socket,82,4096,65.14
BasicLinear,socket,82,8192,104.18
BasicLinear,socket,82,16384,155.19
BasicLinear,socket,82,32768,297.34
BasicLinear,socket,82,65536,656.81
BasicLinear,socket,82,131072,1362.40
BasicLinear,socket,86,#,OSU
BasicLinear,socket,86,#,Datatype:
BasicLinear,socket,86,#,Size
BasicLinear,socket,86,1,12.31
BasicLinear,socket,86,2,12.97
BasicLinear,socket,86,4,12.83
BasicLinear,socket,86,8,18.17
BasicLinear,socket,86,16,13.63
BasicLinear,socket,86,32,13.51
BasicLinear,socket,86,64,13.20
BasicLinear,socket,86,128,30.27
BasicLinear,socket,86,256,31.44
BasicLinear,socket,86,512,32.37
BasicLinear,socket,86,1024,33.38
BasicLinear,socket,86,2048,52.73
BasicLinear,socket,86,4096,69.61
BasicLinear,socket,86,8192,109.88
BasicLinear,socket,86,16384,157.44
BasicLinear,socket,86,32768,193.72
BasicLinear,socket,86,65536,443.64
BasicLinear,socket,86,131072,1154.31
BasicLinear,socket,90,#,OSU
BasicLinear,socket,90,#,Datatype:
BasicLinear,socket,90,#,Size
BasicLinear,socket,90,1,12.19
BasicLinear,socket,90,2,13.88
BasicLinear,socket,90,4,13.68
BasicLinear,socket,90,8,13.80
BasicLinear,socket,90,16,14.15
BasicLinear,socket,90,32,13.76
BasicLinear,socket,90,64,13.52
BasicLinear,socket,90,128,31.65
BasicLinear,socket,90,256,34.68
BasicLinear,socket,90,512,34.25
BasicLinear,socket,90,1024,35.35
BasicLinear,socket,90,2048,56.43
BasicLinear,socket,90,4096,73.75
BasicLinear,socket,90,8192,116.95
BasicLinear,socket,90,16384,167.02
BasicLinear,socket,90,32768,316.33
BasicLinear,socket,90,65536,713.96
BasicLinear,socket,90,131072,1528.99
BasicLinear,socket,94,#,OSU
BasicLinear,socket,94,#,Datatype:
BasicLinear,socket,94,#,Size
BasicLinear,socket,94,1,13.27
BasicLinear,socket,94,2,14.76
BasicLinear,socket,94,4,14.45
BasicLinear,socket,94,8,14.57
BasicLinear,socket,94,16,15.18
BasicLinear,socket,94,32,15.19
BasicLinear,socket,94,64,14.74
BasicLinear,socket,94,128,34.10
BasicLinear,socket,94,256,35.76
BasicLinear,socket,94,512,36.67
BasicLinear,socket,94,1024,37.84
BasicLinear,socket,94,2048,60.24
BasicLinear,socket,94,4096,78.94
BasicLinear,socket,94,8192,126.95
BasicLinear,socket,94,16384,178.23
BasicLinear,socket,94,32768,339.64
BasicLinear,socket,94,65536,756.49
BasicLinear,socket,94,131072,1591.98
BasicLinear,socket,98,#,OSU
BasicLinear,socket,98,#,Datatype:
BasicLinear,socket,98,#,Size
BasicLinear,socket,98,1,14.06
BasicLinear,socket,98,2,15.28
BasicLinear,socket,98,4,15.15
BasicLinear,socket,98,8,14.81
BasicLinear,socket,98,16,15.31
BasicLinear,socket,98,32,15.42
BasicLinear,socket,98,64,15.28
BasicLinear,socket,98,128,34.64
BasicLinear,socket,98,256,36.81
BasicLinear,socket,98,512,37.14
BasicLinear,socket,98,1024,39.38
BasicLinear,socket,98,2048,59.49
BasicLinear,socket,98,4096,78.00
BasicLinear,socket,98,8192,128.60
BasicLinear,socket,98,16384,172.66
BasicLinear,socket,98,32768,350.10
BasicLinear,socket,98,65536,781.04
BasicLinear,socket,98,131072,1617.40
BasicLinear,socket,102,#,OSU
BasicLinear,socket,102,#,Datatype:
BasicLinear,socket,102,#,Size
BasicLinear,socket,102,1,14.89
BasicLinear,socket,102,2,15.35
BasicLinear,socket,102,4,15.40
BasicLinear,socket,102,8,15.22
BasicLinear,socket,102,16,15.73
BasicLinear,socket,102,32,16.23
BasicLinear,socket,102,64,16.03
BasicLinear,socket,102,128,35.85
BasicLinear,socket,102,256,39.44
BasicLinear,socket,102,512,38.47
BasicLinear,socket,102,1024,39.32
BasicLinear,socket,102,2048,63.82
BasicLinear,socket,102,4096,82.80
BasicLinear,socket,102,8192,132.58
BasicLinear,socket,102,16384,189.49
BasicLinear,socket,102,32768,371.62
BasicLinear,socket,102,65536,841.14
BasicLinear,socket,102,131072,1726.06
BasicLinear,socket,106,#,OSU
BasicLinear,socket,106,#,Datatype:
BasicLinear,socket,106,#,Size
BasicLinear,socket,106,1,14.74
BasicLinear,socket,106,2,16.34
BasicLinear,socket,106,4,16.17
BasicLinear,socket,106,8,16.27
BasicLinear,socket,106,16,17.01
BasicLinear,socket,106,32,16.51
BasicLinear,socket,106,64,17.74
BasicLinear,socket,106,128,38.69
BasicLinear,socket,106,256,40.89
BasicLinear,socket,106,512,40.56
BasicLinear,socket,106,1024,42.01
BasicLinear,socket,106,2048,67.68
BasicLinear,socket,106,4096,89.43
BasicLinear,socket,106,8192,140.38
BasicLinear,socket,106,16384,193.39
BasicLinear,socket,106,32768,372.76
BasicLinear,socket,106,65536,844.03
BasicLinear,socket,106,131072,1749.73
BasicLinear,socket,110,#,OSU
BasicLinear,socket,110,#,Datatype:
BasicLinear,socket,110,#,Size
BasicLinear,socket,110,1,15.70
BasicLinear,socket,110,2,17.10
BasicLinear,socket,110,4,16.60
BasicLinear,socket,110,8,16.60
BasicLinear,socket,110,16,17.18
BasicLinear,socket,110,32,16.91
BasicLinear,socket,110,64,17.07
BasicLinear,socket,110,128,39.26
BasicLinear,socket,110,256,40.96
BasicLinear,socket,110,512,41.14
BasicLinear,socket,110,1024,42.69
BasicLinear,socket,110,2048,68.86
BasicLinear,socket,110,4096,89.70
BasicLinear,socket,110,8192,141.56
BasicLinear,socket,110,16384,200.30
BasicLinear,socket,110,32768,384.61
BasicLinear,socket,110,65536,865.73
BasicLinear,socket,110,131072,1808.57
BasicLinear,socket,114,#,OSU
BasicLinear,socket,114,#,Datatype:
BasicLinear,socket,114,#,Size
BasicLinear,socket,114,1,16.24
BasicLinear,socket,114,2,17.56
BasicLinear,socket,114,4,17.46
BasicLinear,socket,114,8,17.75
BasicLinear,socket,114,16,18.48
BasicLinear,socket,114,32,18.02
BasicLinear,socket,114,64,17.70
BasicLinear,socket,114,128,42.12
BasicLinear,socket,114,256,42.57
BasicLinear,socket,114,512,42.13
BasicLinear,socket,114,1024,44.98
BasicLinear,socket,114,2048,71.87
BasicLinear,socket,114,4096,92.92
BasicLinear,socket,114,8192,147.54
BasicLinear,socket,114,16384,212.28
BasicLinear,socket,114,32768,408.49
BasicLinear,socket,114,65536,918.75
BasicLinear,socket,114,131072,1915.32
BasicLinear,socket,118,#,OSU
BasicLinear,socket,118,#,Datatype:
BasicLinear,socket,118,#,Size
BasicLinear,socket,118,1,17.47
BasicLinear,socket,118,2,17.79
BasicLinear,socket,118,4,18.05
BasicLinear,socket,118,8,17.83
BasicLinear,socket,118,16,18.43
BasicLinear,socket,118,32,18.47
BasicLinear,socket,118,64,18.69
BasicLinear,socket,118,128,42.49
BasicLinear,socket,118,256,44.26
BasicLinear,socket,118,512,44.88
BasicLinear,socket,118,1024,46.83
BasicLinear,socket,118,2048,74.24
BasicLinear,socket,118,4096,98.18
BasicLinear,socket,118,8192,155.93
BasicLinear,socket,118,16384,219.78
BasicLinear,socket,118,32768,433.45
BasicLinear,socket,118,65536,974.05
BasicLinear,socket,118,131072,2032.27
BasicLinear,socket,122,#,OSU
BasicLinear,socket,122,#,Datatype:
BasicLinear,socket,122,#,Size
BasicLinear,socket,122,1,18.70
BasicLinear,socket,122,2,18.67
BasicLinear,socket,122,4,18.76
BasicLinear,socket,122,8,18.55
BasicLinear,socket,122,16,19.55
BasicLinear,socket,122,32,19.20
BasicLinear,socket,122,64,19.89
BasicLinear,socket,122,128,44.35
BasicLinear,socket,122,256,45.25
BasicLinear,socket,122,512,45.78
BasicLinear,socket,122,1024,47.81
BasicLinear,socket,122,2048,76.79
BasicLinear,socket,122,4096,101.95
BasicLinear,socket,122,8192,159.14
BasicLinear,socket,122,16384,220.99
BasicLinear,socket,122,32768,434.61
BasicLinear,socket,122,65536,979.91
BasicLinear,socket,122,131072,2040.44
BasicLinear,socket,126,#,OSU
BasicLinear,socket,126,#,Datatype:
BasicLinear,socket,126,#,Size
BasicLinear,socket,126,1,19.15
BasicLinear,socket,126,2,19.65
BasicLinear,socket,126,4,19.79
BasicLinear,socket,126,8,20.25
BasicLinear,socket,126,16,20.06
BasicLinear,socket,126,32,20.66
BasicLinear,socket,126,64,20.45
BasicLinear,socket,126,128,46.65
BasicLinear,socket,126,256,48.40
BasicLinear,socket,126,512,48.49
BasicLinear,socket,126,1024,147.42
BasicLinear,socket,126,2048,81.07
BasicLinear,socket,126,4096,105.89
BasicLinear,socket,126,8192,190.18
BasicLinear,socket,126,16384,242.97
BasicLinear,socket,126,32768,469.47
BasicLinear,socket,126,65536,1018.31
BasicLinear,socket,126,131072,2119.10
BasicLinear,socket,130,#,OSU
BasicLinear,socket,130,#,Datatype:
BasicLinear,socket,130,#,Size
BasicLinear,socket,130,1,18.76
BasicLinear,socket,130,2,20.13
BasicLinear,socket,130,4,19.55
BasicLinear,socket,130,8,19.57
BasicLinear,socket,130,16,19.82
BasicLinear,socket,130,32,573.80
BasicLinear,socket,130,64,103.66
BasicLinear,socket,130,128,47.48
BasicLinear,socket,130,256,48.35
BasicLinear,socket,130,512,48.49
BasicLinear,socket,130,1024,512.05
BasicLinear,socket,130,2048,83.86
BasicLinear,socket,130,4096,510.37
BasicLinear,socket,130,8192,178.30
BasicLinear,socket,130,16384,348.77
BasicLinear,socket,130,32768,538.96
BasicLinear,socket,130,65536,1015.03
BasicLinear,socket,130,131072,2295.33
BasicLinear,socket,134,#,OSU
BasicLinear,socket,134,#,Datatype:
BasicLinear,socket,134,#,Size
BasicLinear,socket,134,1,20.60
BasicLinear,socket,134,2,21.86
BasicLinear,socket,134,4,21.91
BasicLinear,socket,134,8,635.89
BasicLinear,socket,134,16,74.19
BasicLinear,socket,134,32,20.75
BasicLinear,socket,134,64,20.92
BasicLinear,socket,134,128,142.86
BasicLinear,socket,134,256,80.36
BasicLinear,socket,134,512,117.12
BasicLinear,socket,134,1024,54.44
BasicLinear,socket,134,2048,84.98
BasicLinear,socket,134,4096,111.22
BasicLinear,socket,134,8192,166.55
BasicLinear,socket,134,16384,225.99
BasicLinear,socket,134,32768,432.56
BasicLinear,socket,134,65536,970.52
BasicLinear,socket,134,131072,2025.44
BasicLinear,socket,138,#,OSU
BasicLinear,socket,138,#,Datatype:
BasicLinear,socket,138,#,Size
BasicLinear,socket,138,1,20.78
BasicLinear,socket,138,2,597.66
BasicLinear,socket,138,4,21.87
BasicLinear,socket,138,8,21.62
BasicLinear,socket,138,16,22.84
BasicLinear,socket,138,32,22.40
BasicLinear,socket,138,64,21.85
BasicLinear,socket,138,128,52.39
BasicLinear,socket,138,256,55.08
BasicLinear,socket,138,512,52.24
BasicLinear,socket,138,1024,56.34
BasicLinear,socket,138,2048,88.74
BasicLinear,socket,138,4096,164.66
BasicLinear,socket,138,8192,318.94
BasicLinear,socket,138,16384,238.62
BasicLinear,socket,138,32768,611.07
BasicLinear,socket,138,65536,1096.25
BasicLinear,socket,138,131072,2314.06
BasicLinear,socket,142,#,OSU
BasicLinear,socket,142,#,Datatype:
BasicLinear,socket,142,#,Size
BasicLinear,socket,142,1,21.64
BasicLinear,socket,142,2,22.83
BasicLinear,socket,142,4,22.95
BasicLinear,socket,142,8,22.63
BasicLinear,socket,142,16,23.26
BasicLinear,socket,142,32,23.14
BasicLinear,socket,142,64,23.37
BasicLinear,socket,142,128,52.81
BasicLinear,socket,142,256,435.16
BasicLinear,socket,142,512,320.71
BasicLinear,socket,142,1024,79.80
BasicLinear,socket,142,2048,2055.98
BasicLinear,socket,142,4096,2327.65
BasicLinear,socket,142,8192,2357.01
BasicLinear,socket,142,16384,3300.43
BasicLinear,socket,142,32768,3452.48
BasicLinear,socket,142,65536,3523.60
BasicLinear,socket,142,131072,4023.64
BasicLinear,socket,146,#,OSU
BasicLinear,socket,146,#,Datatype:
BasicLinear,socket,146,#,Size
BasicLinear,socket,146,1,235.29
BasicLinear,socket,146,2,385.49
BasicLinear,socket,146,4,254.91
BasicLinear,socket,146,8,241.93
BasicLinear,socket,146,16,325.24
BasicLinear,socket,146,32,23.49
BasicLinear,socket,146,64,35.63
BasicLinear,socket,146,128,106.00
BasicLinear,socket,146,256,55.90
BasicLinear,socket,146,512,54.85
BasicLinear,socket,146,1024,85.57
BasicLinear,socket,146,2048,202.83
BasicLinear,socket,146,4096,371.36
BasicLinear,socket,146,8192,256.48
BasicLinear,socket,146,16384,248.08
BasicLinear,socket,146,32768,517.59
BasicLinear,socket,146,65536,1082.68
BasicLinear,socket,146,131072,1983.49
BasicLinear,socket,150,#,OSU
BasicLinear,socket,150,#,Datatype:
BasicLinear,socket,150,#,Size
BasicLinear,socket,150,1,23.49
BasicLinear,socket,150,2,25.27
BasicLinear,socket,150,4,25.18
BasicLinear,socket,150,8,24.28
BasicLinear,socket,150,16,208.73
BasicLinear,socket,150,32,24.90
BasicLinear,socket,150,64,86.21
BasicLinear,socket,150,128,55.20
BasicLinear,socket,150,256,56.78
BasicLinear,socket,150,512,56.45
BasicLinear,socket,150,1024,60.05
BasicLinear,socket,150,2048,146.09
BasicLinear,socket,150,4096,241.60
BasicLinear,socket,150,8192,223.29
BasicLinear,socket,150,16384,213.99
BasicLinear,socket,150,32768,638.47
BasicLinear,socket,150,65536,996.34
BasicLinear,socket,150,131072,1870.48
BasicLinear,socket,154,#,OSU
BasicLinear,socket,154,#,Datatype:
BasicLinear,socket,154,#,Size
BasicLinear,socket,154,1,22.57
BasicLinear,socket,154,2,25.00
BasicLinear,socket,154,4,24.87
BasicLinear,socket,154,8,26.66
BasicLinear,socket,154,16,25.77
BasicLinear,socket,154,32,25.15
BasicLinear,socket,154,64,25.38
BasicLinear,socket,154,128,56.58
BasicLinear,socket,154,256,376.99
BasicLinear,socket,154,512,57.38
BasicLinear,socket,154,1024,61.63
BasicLinear,socket,154,2048,103.59
BasicLinear,socket,154,4096,132.95
BasicLinear,socket,154,8192,192.41
BasicLinear,socket,154,16384,245.56
BasicLinear,socket,154,32768,495.89
BasicLinear,socket,154,65536,894.36
BasicLinear,socket,154,131072,1832.50
BasicLinear,socket,158,#,OSU
BasicLinear,socket,158,#,Datatype:
BasicLinear,socket,158,#,Size
BasicLinear,socket,158,1,23.70
BasicLinear,socket,158,2,24.70
BasicLinear,socket,158,4,25.58
BasicLinear,socket,158,8,24.76
BasicLinear,socket,158,16,25.55
BasicLinear,socket,158,32,26.53
BasicLinear,socket,158,64,25.73
BasicLinear,socket,158,128,56.76
BasicLinear,socket,158,256,188.74
